icao24,dt_s,dist_km,speed_ms,climb_ms,is_fake
4cac8a,12.0,0.0,0.0,0.0,0
4cac8a,33.0,0.0,0.0,0.0,0
4cac8a,20.0,0.0,0.0,0.0,0
4cac8a,10.0,0.0,0.0,0.76,0
4cac8a,32.0,0.0,0.0,0.0,0
4cac8a,18.0,0.0,0.0,0.0,0
4d20f4,30.0,6.609,220.3,-0.25,0
4d20f4,28.0,6.08,217.15,-0.27,0
4d20f4,21.0,4.388,208.93,-0.36,0
4d20f4,23.0,5.046,219.4,0.0,0
4d20f4,30.0,6.516,217.2,0.0,0
4d20f4,27.0,5.71,211.46,0.0,0
4d20f4,19.0,4.243,223.31,0.4,0
4d20f4,27.0,5.842,216.36,0.28,0
4d20f4,13.0,2.866,220.47,0.0,0
4d20f4,33.0,7.134,216.19,0.0,0
4d20f4,20.0,4.498,224.89,0.0,0
4d20f4,10.0,2.09,209.01,0.0,0
4d20f4,32.0,7.147,223.33,0.48,0
4d20f4,20.0,4.108,205.42,0.0,0
885b47,30.0,7.266,242.22,4.32,0
885b47,28.0,6.805,243.02,4.63,0
885b47,20.0,4.668,233.42,3.81,0
885b47,24.0,5.628,234.5,3.49,0
885b47,30.0,7.264,242.12,3.56,0
885b47,27.0,6.487,240.25,2.82,0
885b47,19.0,4.505,237.08,-0.4,0
885b47,31.0,7.349,237.08,0.0,0
885b47,10.0,2.305,230.49,0.0,0
885b47,32.0,7.696,240.49,0.0,0
885b47,20.0,4.795,239.77,-0.38,0
885b47,10.0,2.435,243.46,-3.05,0
885b47,32.0,7.311,228.46,-8.1,0
885b47,20.0,4.631,231.56,-12.19,0
4d20f3,30.0,6.682,222.75,0.0,0
4d20f3,28.0,5.983,213.68,0.27,0
4d20f3,20.0,4.445,222.26,-0.38,0
4d20f3,24.0,5.223,217.61,0.0,0
4d20f3,30.0,6.569,218.95,-0.51,0
4d20f3,27.0,5.804,214.98,0.0,0
4d20f3,19.0,4.187,220.36,0.4,0
4d20f3,31.0,6.756,217.93,0.25,0
4d20f3,10.0,2.016,201.65,0.0,0
4d20f3,32.0,6.998,218.7,-0.24,0
4d20f3,20.0,4.347,217.36,0.0,0
4d20f3,10.0,2.188,218.8,0.0,0
4d20f3,32.0,6.801,212.53,-0.24,0
4d20f3,20.0,4.331,216.54,0.0,0
885b48,70.0,26.765,382.35,0.0,0
885b48,16.0,3.625,226.58,0.0,0
885b48,14.0,2.676,191.17,0.0,0
885b48,45.0,9.876,219.47,0.0,0
885b48,27.0,6.606,244.68,0.0,0
885b48,18.0,3.958,219.9,0.0,0
885b48,31.0,7.329,236.42,0.0,0
885b48,10.0,2.075,207.51,0.0,0
885b48,32.0,7.378,230.57,0.0,0
885b48,3.0,0.447,149.16,0.0,0
885b48,78.0,17.321,222.07,0.0,0
885b46,30.0,7.074,235.79,0.0,0
885b46,28.0,6.653,237.62,0.0,0
885b46,20.0,4.824,241.22,0.0,0
885b46,24.0,5.742,239.24,0.0,0
885b46,29.0,7.049,243.06,0.0,0
885b46,28.0,6.535,233.38,0.0,0
885b46,19.0,4.356,229.27,0.0,0
885b46,31.0,7.467,240.88,0.0,0
885b46,10.0,2.403,240.31,0.0,0
885b46,31.0,7.49,241.61,0.0,0
885b46,20.0,4.689,234.47,0.0,0
885b46,10.0,2.256,225.56,0.0,0
885b46,33.0,7.69,233.04,0.0,0
885b46,20.0,4.642,232.1,0.0,0
4d20db,28.0,5.357,191.32,16.06,0
4d20db,30.0,5.948,198.26,15.49,0
4d20db,21.0,3.927,187.01,13.43,0
4d20db,23.0,4.758,206.88,14.58,0
4d20db,30.0,6.066,202.2,13.46,0
4d20db,28.0,5.47,195.34,11.7,0
4d20db,18.0,3.903,216.86,11.43,0
4d20db,31.0,6.477,208.94,10.57,0
4d20db,10.0,2.108,210.83,10.67,0
4d20db,32.0,6.877,214.92,10.72,0
4d20db,20.0,4.384,219.19,9.91,0
4d20db,10.0,2.182,218.16,9.91,0
4d20db,32.0,6.9,215.63,5.24,0
4d20db,20.0,4.353,217.67,4.57,0
39c428,30.0,3.43,114.33,0.0,0
39c428,28.0,3.138,112.06,0.0,0
39c428,20.0,2.272,113.58,0.0,0
39c428,23.0,2.565,111.52,0.33,0
39c428,30.0,3.013,100.42,-0.25,0
39c428,28.0,2.808,100.27,0.0,0
39c428,19.0,1.755,92.39,0.0,0
39c428,31.0,2.758,88.95,0.0,0
39c428,10.0,0.921,92.14,0.0,0
39c428,32.0,2.913,91.03,0.0,0
39c428,20.0,1.8,90.0,-4.19,0
39c428,10.0,0.899,89.89,-4.57,0
39c428,32.0,2.824,88.26,-5.48,0
39c428,20.0,1.668,83.38,-4.57,0
7c7a90,30.0,0.0,0.0,0.0,0
7c7a90,30.0,0.0,0.0,0.0,0
7c7a90,20.0,0.0,0.0,0.0,0
7c7a90,20.0,0.0,0.0,0.0,0
7c7a90,30.0,0.0,0.0,0.0,0
7c7a90,31.0,0.022,0.71,0.0,0
7c7a90,17.0,0.08,4.68,0.0,0
7c7a90,33.0,0.121,3.66,0.0,0
7c7a90,10.0,0.011,1.11,0.0,0
7c7a90,29.0,0.0,0.0,0.0,0
7c7a90,20.0,0.0,0.0,0.0,0
7c7a90,10.0,0.0,0.0,0.0,0
7c7a90,31.0,0.0,0.0,0.0,0
7c7a90,19.0,0.0,0.0,0.0,0
a199f4,30.0,3.865,128.83,-6.35,0
a199f4,28.0,3.466,123.77,-5.44,0
a199f4,20.0,2.381,119.06,-5.33,0
a199f4,24.0,2.848,118.68,-5.4,0
a199f4,30.0,3.441,114.69,-5.84,0
a199f4,27.0,3.278,121.4,-6.77,0
a199f4,19.0,2.334,122.85,-6.82,0
a199f4,31.0,3.707,119.58,-2.95,0
a199f4,10.0,1.149,114.91,0.0,0
a199f4,32.0,3.288,102.76,-4.05,0
a199f4,20.0,1.824,91.19,-3.43,0
a199f4,10.0,0.878,87.76,-0.76,0
a199f4,32.0,2.252,70.39,-2.86,0
a199f4,20.0,1.16,58.01,-3.81,0
4d20c0,30.0,7.506,250.21,5.84,0
4d20c0,28.0,6.965,248.75,5.99,0
4d20c0,20.0,4.881,244.06,5.71,0
4d20c0,24.0,6.018,250.76,6.67,0
4d20c0,30.0,7.472,249.08,6.35,0
4d20c0,27.0,6.597,244.32,6.77,0
4d20c0,19.0,4.769,250.98,6.42,0
4d20c0,31.0,7.679,247.71,6.39,0
4d20c0,10.0,2.475,247.52,6.86,0
4d20c0,32.0,7.76,242.49,4.76,0
4d20c0,20.0,4.858,242.88,3.81,0
4d20c0,10.0,2.443,244.26,3.05,0
4d20c0,32.0,7.823,244.46,3.33,0
4d20c0,20.0,4.859,242.95,0.38,0
86d2ee,29.0,2.468,85.11,10.25,0
86d2ee,29.0,2.091,72.1,11.04,0
86d2ee,19.0,1.473,77.54,13.64,0
86d2ee,25.0,1.985,79.38,9.45,0
86d2ee,30.0,2.986,99.54,10.41,0
86d2ee,26.0,2.785,107.12,14.95,0
86d2ee,19.0,2.007,105.63,13.64,0
86d2ee,31.0,3.526,113.75,11.31,0
86d2ee,10.0,1.131,113.14,6.86,0
86d2ee,33.0,3.917,118.71,7.39,0
86d2ee,20.0,2.715,135.73,13.34,0
86d2ee,10.0,1.391,139.06,15.24,0
86d2ee,32.0,4.46,139.39,9.05,0
86d2ee,20.0,3.095,154.75,6.1,0
71be09,98.0,0.928,9.47,0.0,0
71be09,15.0,0.066,4.39,0.0,0
71be09,38.0,0.462,12.15,0.0,0
71be09,24.0,0.273,11.39,0.0,0
71be09,148.0,0.554,3.75,0.0,0
c04ff7,26.0,0.0,0.0,0.0,0
c04ff7,34.0,0.0,0.0,0.0,0
c04ff7,20.0,0.0,0.0,0.0,0
c04ff7,50.0,0.0,0.0,0.0,0
c04ff7,30.0,0.0,0.0,0.0,0
c04ff7,5.0,0.0,0.0,0.0,0
c04ff7,41.0,0.015,0.35,0.0,0
c04ff7,93.0,0.367,3.95,0.0,0
00af2e,30.0,5.538,184.61,10.41,0
00af2e,28.0,5.324,190.13,8.44,0
00af2e,20.0,3.857,192.85,10.29,0
00af2e,24.0,4.922,205.09,13.02,0
00af2e,30.0,6.028,200.92,11.18,0
00af2e,27.0,5.604,207.54,12.42,0
00af2e,19.0,3.815,200.8,11.63,0
00af2e,31.0,6.607,213.12,9.09,0
00af2e,8.0,1.187,148.35,3.81,0
00af2e,33.0,7.804,236.47,8.08,0
00af2e,21.0,4.667,222.24,8.71,0
00af2e,10.0,2.298,229.84,9.14,0
00af2e,32.0,7.336,229.25,9.53,0
00af2e,18.0,4.402,244.55,10.16,0
71be02,29.0,0.155,5.34,0.0,0
71be02,29.0,0.154,5.32,0.0,0
71be02,18.0,0.142,7.89,0.0,0
71be02,25.0,0.194,7.76,0.0,0
71be02,30.0,0.27,9.0,0.0,0
71be02,28.0,0.222,7.94,0.0,0
71be02,18.0,0.162,8.98,0.0,0
71be02,31.0,0.275,8.85,0.0,0
71be02,11.0,0.076,6.9,0.0,0
71be02,32.0,0.233,7.27,0.0,0
71be02,20.0,0.143,7.16,0.0,0
71be02,9.0,0.072,8.0,0.0,0
71be02,32.0,0.223,6.96,0.0,0
71be02,20.0,0.169,8.45,0.0,0
4d20bd,30.0,6.143,204.76,0.25,0
4d20bd,28.0,5.677,202.74,0.0,0
4d20bd,20.0,4.001,200.07,0.0,0
4d20bd,24.0,4.946,206.1,-0.32,0
4d20bd,30.0,6.067,202.24,0.0,0
4d20bd,27.0,5.455,202.05,0.0,0
4d20bd,19.0,3.862,203.24,-0.4,0
4d20bd,31.0,6.252,201.69,0.25,0
4d20bd,10.0,1.996,199.61,0.0,0
4d20bd,32.0,6.513,203.53,0.0,0
4d20bd,20.0,3.943,197.17,0.0,0
4d20bd,10.0,2.08,207.98,0.0,0
4d20bd,32.0,6.446,201.43,0.0,0
4d20bd,20.0,4.101,205.05,0.0,0
4d20be,31.0,6.962,224.59,0.25,0
4d20be,27.0,7.164,265.33,-0.28,0
4d20be,19.0,4.549,239.44,0.0,0
4d20be,25.0,5.949,237.98,0.0,0
4d20be,31.0,7.156,230.85,-0.25,0
4d20be,27.0,6.612,244.89,0.0,0
4d20be,18.0,4.466,248.14,0.42,0
4d20be,31.0,7.243,233.65,0.0,0
4d20be,11.0,2.703,245.68,0.0,0
4d20be,32.0,7.643,238.84,0.0,0
4d20be,20.0,4.829,241.46,0.0,0
4d20be,9.0,2.387,265.18,0.0,0
4d20be,33.0,7.694,233.16,0.0,0
4d20be,19.0,4.687,246.66,-0.4,0
4d20bf,30.0,5.921,197.37,-10.16,0
4d20bf,28.0,5.364,191.58,-9.25,0
4d20bf,20.0,3.906,195.29,-9.53,0
4d20bf,24.0,4.515,188.15,-7.62,0
4d20bf,30.0,5.498,183.25,-9.91,0
4d20bf,27.0,4.944,183.12,-9.6,0
4d20bf,19.0,3.489,183.64,-10.03,0
4d20bf,31.0,5.424,174.97,-8.6,0
4d20bf,10.0,1.851,185.07,-9.91,0
4d20bf,32.0,5.556,173.63,-7.86,0
4d20bf,20.0,3.695,184.76,-8.38,0
4cac79,30.0,3.991,133.04,-4.32,0
4cac79,28.0,3.61,128.92,-8.98,0
4cac79,20.0,2.639,131.96,-6.86,0
4cac79,24.0,2.974,123.91,-4.44,0
4cac79,30.0,3.597,119.89,-3.81,0
4cac79,27.0,3.183,117.91,-4.52,0
4cac79,19.0,2.093,110.14,-2.41,0
4cac79,31.0,3.294,106.25,-4.42,0
4cac79,10.0,1.068,106.82,-6.86,0
4cac79,32.0,3.179,99.34,-3.57,0
4cac79,20.0,2.277,113.85,-4.95,0
4cac79,10.0,1.147,114.65,-4.57,0
4cac79,32.0,3.625,113.29,-5.71,0
4cac79,20.0,2.206,110.3,-5.33,0
a79768,30.0,6.715,223.85,-10.67,0
a79768,28.0,6.108,218.15,-11.16,0
a79768,20.0,4.28,213.99,-11.05,0
a79768,24.0,5.005,208.52,-10.79,0
a79768,30.0,6.29,209.65,-10.92,0
a79768,27.0,5.505,203.88,-10.72,0
a79768,19.0,3.825,201.34,-10.43,0
a79768,31.0,6.262,202.01,-5.16,0
a79768,10.0,2.016,201.61,-9.14,0
a79768,32.0,6.31,197.19,-8.33,0
a79768,20.0,3.794,189.72,-0.38,0
a79768,10.0,1.969,196.92,0.0,0
a79768,32.0,6.099,190.61,0.24,0
a79768,20.0,3.894,194.72,0.0,0
0d0e9c,30.0,4.296,143.21,-6.6,0
0d0e9c,28.0,3.696,131.98,-1.36,0
0d0e9c,20.0,2.551,127.57,-3.05,0
0d0e9c,24.0,2.923,121.78,-5.71,0
0d0e9c,30.0,3.601,120.04,-5.84,0
0d0e9c,27.0,3.169,117.37,-2.54,0
0d0e9c,18.0,1.954,108.55,-7.62,0
0d0e9c,31.0,3.622,116.83,-6.64,0
0d0e9c,10.0,1.059,105.89,-5.33,0
0d0e9c,24.0,2.057,85.7,-4.76,0
c04fdd,31.0,8.474,273.35,-3.2,0
c04fdd,28.0,7.579,270.68,0.0,0
c04fdd,20.0,5.539,276.96,0.0,0
c04fdd,23.0,6.38,277.38,0.0,0
c04fdd,30.0,7.989,266.31,0.0,0
c04fdd,28.0,7.158,255.65,0.0,0
c04fdd,19.0,5.26,276.84,0.0,0
c04fdd,31.0,8.363,269.76,0.0,0
c04fdd,10.0,2.792,279.18,-3.81,0
c04fdd,32.0,8.664,270.74,-6.67,0
c04fdd,20.0,5.306,265.3,-8.0,0
c04fdd,10.0,2.673,267.32,-8.38,0
c04fdd,32.0,8.56,267.49,-8.1,0
c04fdd,20.0,5.428,271.42,-9.53,0
4d20bc,30.0,2.387,79.58,11.43,0
4d20bc,28.0,2.395,85.52,9.25,0
4d20bc,20.0,1.97,98.5,8.38,0
4d20bc,23.0,2.742,119.22,8.61,0
4d20bc,31.0,3.954,127.55,11.8,0
4d20bc,27.0,3.94,145.94,18.63,0
4d20bc,19.0,2.75,144.74,16.84,0
4d20bc,31.0,4.718,152.19,14.75,0
4d20bc,10.0,1.53,153.01,16.0,0
4d20bc,32.0,5.144,160.75,11.19,0
4d20bc,20.0,3.447,172.36,11.43,0
4d20bc,10.0,1.763,176.33,14.48,0
4d20bc,32.0,5.645,176.41,14.05,0
4d20bc,20.0,3.637,181.84,13.72,0
a71ab4,111.0,1.091,9.83,0.0,0
acf486,30.0,6.761,225.36,0.25,0
acf486,28.0,6.458,230.64,0.0,0
acf486,20.0,4.5,225.0,0.38,0
acf486,24.0,5.445,226.86,0.0,0
acf486,30.0,6.859,228.62,0.0,0
acf486,27.0,6.244,231.27,-0.56,0
acf486,19.0,4.292,225.89,-0.4,0
acf486,31.0,7.044,227.23,0.0,0
acf486,10.0,2.242,224.18,0.0,0
acf486,32.0,7.219,225.59,-0.24,0
acf486,20.0,4.478,223.89,0.38,0
acf486,10.0,2.27,226.99,0.0,0
acf486,32.0,7.163,223.85,0.0,0
acf486,20.0,4.489,224.46,0.38,0
a5a38e,30.0,5.553,185.1,9.65,0
a5a38e,28.0,5.279,188.53,9.8,0
a5a38e,20.0,3.893,194.65,10.29,0
a5a38e,24.0,4.648,193.65,10.16,0
a5a38e,30.0,5.866,195.55,9.91,0
a5a38e,27.0,5.329,197.35,9.6,0
a5a38e,19.0,3.745,197.11,10.03,0
a5a38e,31.0,6.305,203.39,8.36,0
a5a38e,10.0,1.96,195.97,6.86,0
a5a38e,32.0,6.537,204.27,7.62,0
a5a38e,20.0,4.203,210.16,7.24,0
a5a38e,10.0,2.105,210.46,6.86,0
a5a38e,32.0,6.888,215.26,7.14,0
a5a38e,20.0,4.18,209.02,8.76,0
0c20a7,5.0,1.12,223.98,0.0,0
0c20a7,53.0,0.0,0.0,0.0,0
0c20a7,8.0,12.833,1604.11,0.0,0
0c20a7,52.0,11.504,221.23,0.0,0
0c20a7,90.0,18.85,209.45,0.0,0
0c20a7,2.0,0.0,0.0,0.0,0
0c20a7,41.0,10.424,254.24,0.19,0
0c20a7,20.0,4.379,218.96,4.95,0
0c20a7,9.0,1.598,177.52,7.62,0
0c20a7,31.0,6.503,209.77,8.6,0
7c33b1,30.0,1.099,36.62,3.05,0
7c33b1,28.0,1.024,36.57,2.99,0
7c33b1,20.0,0.858,42.89,0.0,0
7c33b1,24.0,1.054,43.93,0.0,0
7c33b1,30.0,1.339,44.64,0.0,0
7c33b1,27.0,1.2,44.43,0.0,0
7c33b1,19.0,0.858,45.13,0.0,0
7c33b1,31.0,1.407,45.39,0.0,0
7c33b1,10.0,0.446,44.57,0.0,0
7c33b1,32.0,1.379,43.08,0.0,0
7c33b1,20.0,0.884,44.18,0.0,0
7c33b1,10.0,0.446,44.56,0.0,0
7c33b1,32.0,1.407,43.96,0.0,0
7c33b1,20.0,0.933,46.63,0.0,0
800d1b,5.0,0.563,112.62,0.0,0
800d1b,49.0,11.744,239.67,0.0,0
398495,30.0,4.429,147.62,7.37,0
398495,28.0,4.645,165.89,5.17,0
398495,20.0,3.574,178.71,4.57,0
398495,24.0,4.636,193.15,7.3,0
398495,29.0,5.27,181.74,13.66,0
398495,28.0,5.916,211.29,11.7,0
398495,19.0,3.75,197.36,10.83,0
398495,31.0,6.061,195.52,21.14,0
398495,10.0,1.866,186.62,18.29,0
398495,32.0,5.927,185.23,9.29,0
398495,20.0,3.991,199.55,3.43,0
398495,10.0,1.997,199.74,3.81,0
398495,32.0,6.613,206.67,3.33,0
398495,20.0,4.356,217.82,9.91,0
40833c,30.0,6.178,205.94,5.59,0
40833c,28.0,5.808,207.41,5.99,0
40833c,20.0,4.207,210.36,5.71,0
40833c,24.0,5.086,211.92,3.81,0
40833c,30.0,6.343,211.43,5.33,0
40833c,27.0,5.866,217.27,4.8,0
40833c,19.0,4.111,216.36,7.22,0
40833c,31.0,6.787,218.94,3.93,0
40833c,10.0,2.126,212.62,3.81,0
40833c,32.0,7.109,222.16,4.52,0
40833c,20.0,4.527,226.33,4.19,0
40833c,10.0,2.162,216.22,4.57,0
40833c,32.0,7.349,229.64,4.29,0
40833c,20.0,4.613,230.67,4.95,0
a7f684,30.0,0.156,5.2,0.0,0
a7f684,27.0,0.234,8.67,0.0,0
a7f684,19.0,0.191,10.04,0.0,0
a7f684,26.0,0.245,9.43,0.0,0
a7f684,30.0,0.179,5.96,0.0,0
a7f684,27.0,0.18,6.66,0.0,0
a7f684,19.0,0.168,8.82,0.0,0
a7f684,31.0,0.167,5.39,0.0,0
a7f684,10.0,0.045,4.53,0.0,0
a7f684,32.0,0.127,3.96,0.0,0
a7f684,19.0,0.048,2.5,0.0,0
a7f684,11.0,0.0,0.0,0.0,0
a7f684,32.0,1.306,40.82,0.0,0
a7f684,20.0,1.764,88.21,6.86,0
a9499e,178.0,13.879,77.97,0.0,0
a9499e,63.0,4.711,74.78,0.12,0
a9499e,42.0,3.134,74.61,0.0,0
39844c,29.0,3.875,133.64,0.0,0
39844c,28.0,3.684,131.57,0.0,0
39844c,20.0,2.766,138.29,0.0,0
39844c,24.0,3.211,133.8,0.0,0
39844c,30.0,4.094,136.45,0.0,0
39844c,27.0,3.658,135.49,0.0,0
39844c,19.0,2.562,134.86,0.0,0
39844c,32.0,4.207,131.48,0.0,0
39844c,10.0,1.331,133.14,0.0,0
39844c,31.0,4.337,139.9,0.0,0
39844c,21.0,2.794,133.07,0.0,0
39844c,9.0,1.302,144.68,0.0,0
39844c,32.0,4.417,138.03,0.0,0
39844c,20.0,2.691,134.57,0.0,0
7c7c10,30.0,2.162,72.07,-1.02,0
7c7c10,28.0,1.882,67.23,1.09,0
7c7c10,20.0,1.29,64.51,0.0,0
7c7c10,24.0,1.599,66.61,-2.54,0
7c7c10,30.0,2.044,68.15,1.02,0
7c7c10,26.0,1.685,64.79,1.17,0
7c7c10,20.0,1.225,61.23,0.0,0
7c7c10,31.0,2.034,65.6,0.0,0
7c7c10,9.0,0.643,71.47,0.0,0
7c7c10,32.0,2.101,65.65,-0.95,0
7c7c10,21.0,1.336,63.6,1.45,0
7c7c10,10.0,0.654,65.42,0.0,0
7c7c10,32.0,2.096,65.5,-0.95,0
7c7c10,20.0,1.255,62.77,1.52,0
800d08,30.0,4.752,158.4,0.0,0
800d08,28.0,4.532,161.84,0.0,0
800d08,21.0,3.064,145.92,0.0,0
800d08,23.0,3.788,164.72,0.0,0
800d08,30.0,4.589,152.97,0.0,0
800d08,27.0,4.52,167.42,0.0,0
800d08,19.0,3.159,166.29,0.0,0
800d08,31.0,4.916,158.59,0.0,0
800d08,10.0,1.658,165.8,0.0,0
800d08,28.0,4.468,159.56,0.0,0
800d08,25.0,3.888,155.52,0.0,0
800d08,10.0,1.601,160.11,0.0,0
800d08,31.0,5.145,165.97,0.0,0
800d08,19.0,3.005,158.15,0.0,0
3aabed,30.0,1.58,52.68,5.08,0
3aabed,24.0,1.264,52.69,5.4,0
3aabed,24.0,1.027,42.78,6.67,0
3aabed,7.0,0.295,42.1,4.35,0
3aabed,39.0,1.877,48.14,-13.87,0
3aabed,31.0,1.28,41.27,-13.27,0
3aabed,6.0,0.3,50.07,-13.97,0
3aabed,23.0,0.058,2.5,-7.95,0
3aabed,37.0,2.077,56.12,-5.35,0
a85ce3,26.0,0.11,4.22,0.0,0
a85ce3,28.0,0.104,3.71,0.0,0
a85ce3,16.0,0.057,3.54,0.0,0
a85ce3,9.0,0.03,3.3,0.0,0
a85ce3,37.0,0.029,0.78,0.0,0
a85ce8,100.0,0.573,5.73,0.0,0
a85ce8,27.0,0.212,7.84,0.0,0
a85ce8,23.0,0.143,6.23,0.0,0
a85ce8,24.0,0.19,7.9,0.0,0
a85ce8,30.0,0.29,9.68,0.0,0
a85ce8,23.0,0.146,6.34,0.0,0
a85ce8,23.0,0.057,2.49,0.0,0
a85ce8,31.0,0.021,0.67,0.0,0
a85ce8,6.0,0.0,0.0,0.0,0
a85ce8,25.0,0.0,0.0,0.0,0
a85ce8,31.0,0.119,3.85,0.0,0
a85ce8,10.0,0.042,4.17,0.0,0
a85ce8,30.0,0.0,0.0,0.0,0
a85ce8,20.0,0.0,0.0,0.0,0
0c20f3,31.0,7.322,236.19,0.0,0
0c20f3,28.0,6.54,233.58,0.0,0
0c20f3,20.0,4.904,245.18,0.0,0
0c20f3,23.0,5.566,242.0,0.0,0
0c20f3,31.0,7.282,234.91,0.0,0
0c20f3,27.0,6.381,236.34,0.0,0
0c20f3,18.0,4.378,243.22,0.0,0
0c20f3,32.0,7.445,232.66,0.0,0
0c20f3,10.0,2.284,228.41,0.0,0
0c20f3,31.0,7.452,240.38,0.0,0
0c20f3,21.0,4.849,230.91,0.0,0
0c20f3,10.0,2.307,230.74,0.0,0
0c20f3,31.0,7.172,231.37,0.0,0
0c20f3,21.0,5.075,241.64,0.0,0
a35b34,30.0,7.384,246.12,0.0,0
a35b34,28.0,7.008,250.28,0.0,0
a35b34,20.0,4.986,249.29,0.0,0
a35b34,24.0,5.946,247.74,0.0,0
a35b34,30.0,7.411,247.05,0.0,0
a35b34,27.0,6.761,250.42,0.0,0
a35b34,19.0,4.678,246.24,0.0,0
a35b34,31.0,7.774,250.79,-0.25,0
a35b34,10.0,2.471,247.08,0.0,0
a35b34,32.0,7.939,248.08,0.24,0
a35b34,20.0,5.071,253.57,0.0,0
a35b34,10.0,2.502,250.21,0.0,0
a35b34,32.0,7.903,246.96,0.0,0
a35b34,20.0,4.967,248.35,0.0,0
abf9b1,30.0,7.293,243.12,0.0,0
abf9b1,28.0,6.79,242.51,0.0,0
abf9b1,20.0,4.821,241.04,0.0,0
abf9b1,24.0,5.798,241.58,0.0,0
abf9b1,30.0,7.172,239.06,0.0,0
abf9b1,27.0,6.518,241.4,0.0,0
abf9b1,19.0,4.634,243.91,0.0,0
abf9b1,31.0,7.259,234.16,0.0,0
abf9b1,10.0,2.507,250.72,0.0,0
abf9b1,32.0,7.565,236.4,0.0,0
abf9b1,20.0,4.697,234.85,0.0,0
abf9b1,10.0,2.481,248.1,0.0,0
abf9b1,32.0,7.45,232.81,0.24,0
abf9b1,20.0,4.669,233.43,-0.38,0
40838b,30.0,6.593,219.78,0.25,0
40838b,28.0,6.143,219.4,-0.27,0
40838b,20.0,4.358,217.89,0.38,0
40838b,24.0,5.31,221.24,-0.32,0
40838b,30.0,6.59,219.68,0.25,0
40838b,26.0,5.819,223.79,-0.29,0
40838b,19.0,4.141,217.97,0.0,0
40838b,31.0,6.847,220.88,0.0,0
40838b,10.0,2.15,215.02,-0.76,0
40838b,33.0,6.973,211.29,0.0,0
40838b,20.0,4.439,221.95,0.0,0
40838b,10.0,2.138,213.79,0.0,0
40838b,32.0,7.058,220.55,0.0,0
40838b,20.0,4.352,217.62,0.38,0
7c7c74,24.0,0.0,0.0,0.0,0
7c7c74,37.0,0.056,1.53,0.0,0
7c7c74,20.0,0.068,3.42,0.0,0
7c7c74,24.0,0.052,2.16,0.0,0
7c7c74,30.0,0.024,0.81,0.0,0
7c7c74,26.0,0.091,3.51,0.0,0
7c7c74,20.0,0.067,3.34,0.0,0
7c7c74,30.0,0.633,21.1,0.0,0
7c7c74,11.0,0.657,59.7,0.0,0
7c7c74,32.0,2.695,84.23,0.0,0
7c7c74,20.0,1.778,88.88,9.53,0
7c7c74,10.0,1.028,102.83,8.38,0
7c7c74,32.0,3.412,106.63,12.62,0
7c7c74,20.0,2.5,125.02,6.86,0
3aabfa,30.0,4.488,149.61,-8.64,0
3aabfa,28.0,4.129,147.48,-8.44,0
3aabfa,20.0,2.956,147.79,-8.76,0
3aabfa,24.0,3.609,150.39,-8.89,0
3aabfa,30.0,4.256,141.86,-8.64,0
3aabfa,27.0,3.829,141.83,-8.47,0
3aabfa,19.0,2.638,138.87,-1.6,0
3aabfa,31.0,3.936,126.96,0.0,0
3aabfa,10.0,1.286,128.64,0.0,0
3aabfa,32.0,3.999,124.97,0.0,0
3aabfa,20.0,2.491,124.56,0.0,0
3aabfa,10.0,1.233,123.26,0.0,0
3aabfa,32.0,3.99,124.69,0.0,0
3aabfa,20.0,2.523,126.16,0.0,0
ae216a,7.0,0.0,0.0,0.0,0
3aabfd,31.0,2.319,74.81,5.9,0
3aabfd,28.0,2.28,81.41,10.61,0
3aabfd,20.0,1.578,78.89,9.14,0
3aabfd,24.0,1.932,80.52,11.11,0
3aabfd,30.0,2.339,77.98,9.4,0
3aabfd,27.0,2.16,79.99,9.88,0
3aabfd,19.0,1.524,80.19,8.42,0
3aabfd,31.0,2.559,82.55,9.34,0
3aabfd,10.0,0.839,83.94,7.62,0
3aabfd,32.0,2.695,84.21,8.1,0
3aabfd,20.0,1.744,87.21,8.76,0
3aabfd,10.0,0.89,89.03,6.86,0
3aabfd,32.0,2.819,88.08,7.86,0
3aabfd,20.0,1.783,89.17,9.53,0
a35b27,31.0,6.223,200.74,0.0,0
a35b27,27.0,5.821,215.59,0.0,0
a35b27,20.0,4.131,206.55,0.0,0
a35b27,24.0,4.823,200.97,0.0,0
a35b27,30.0,6.271,209.02,0.0,0
a35b27,27.0,5.622,208.2,0.0,0
a35b27,19.0,3.838,202.02,0.0,0
a35b27,31.0,6.449,208.02,0.0,0
a35b27,11.0,2.155,195.89,0.0,0
a35b27,31.0,6.537,210.86,0.0,0
a35b27,20.0,4.137,206.84,0.0,0
a35b27,11.0,2.059,187.18,0.0,0
a35b27,31.0,6.541,211.0,0.0,0
a35b27,20.0,3.964,198.18,0.0,0
a7f63d,30.0,6.903,230.11,0.0,0
a7f63d,28.0,6.467,230.98,0.0,0
a7f63d,20.0,4.562,228.09,0.0,0
a7f63d,24.0,5.637,234.86,0.0,0
a7f63d,29.0,6.87,236.9,0.0,0
a7f63d,27.0,6.357,235.44,0.0,0
a7f63d,19.0,4.378,230.41,0.0,0
a7f63d,32.0,7.567,236.48,0.0,0
a7f63d,10.0,2.408,240.75,0.0,0
a7f63d,32.0,7.552,236.01,0.0,0
